experiment,run,pipeline,stage,node_type,node_num,ip,gpu,module,start_time,end_time,loading_time,time_from_ray_start
10_iterations,2,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761567245.411945,1761567296.1977017,50.78575658798218,53.63100719451904
10_iterations,2,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761567245.6452851,1761567294.296014,48.650728940963745,51.72931957244873
10_iterations,2,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761567246.1713228,1761567294.7172747,48.54595184326172,52.150580167770386
10_iterations,2,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761567246.7052536,1761567295.0134287,48.3081750869751,52.44673418998718
10_iterations,2,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761567247.423004,1761567289.3625016,41.93949770927429,46.795807123184204
10_iterations,2,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761567247.6625996,1761567286.0520182,38.389418601989746,43.485323667526245
10_iterations,2,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761567248.1809733,1761567287.8060231,39.62504982948303,45.23932862281799
10_iterations,2,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761567248.6508708,1761567287.242506,38.59163522720337,44.675811529159546
10_iterations,2,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761567249.2544084,1761567311.3735902,62.119181871414185,68.80689573287964
10_iterations,3,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761567487.1654265,1761567564.9390287,77.77360224723816,90.40626215934753
10_iterations,3,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761567476.2770047,1761567553.9737587,77.69675397872925,79.4409921169281
10_iterations,3,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761567477.5346594,1761567524.6689065,47.134247064590454,50.13613986968994
10_iterations,3,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761567477.7740512,1761567524.4310527,46.65700149536133,49.89828610420227
10_iterations,3,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761567478.3072066,1761567525.8665347,47.55932807922363,51.333768129348755
10_iterations,3,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761567478.7261047,1761567527.0817971,48.3556923866272,52.54903054237366
10_iterations,3,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761567479.5258055,1761567521.9965935,42.47078800201416,47.46382689476013
10_iterations,3,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761567479.790193,1761567522.5067244,42.71653127670288,47.973957777023315
10_iterations,3,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761567480.2792313,1761567524.878294,44.59906268119812,50.3455274105072
10_iterations,3,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761567480.7701945,1761567523.914652,43.14445757865906,49.38188552856445
10_iterations,3,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761567481.182218,1761567537.54127,56.35905194282532,63.008503437042236
10_iterations,4,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761567604.0704699,1761567667.8202012,63.74973130226135,76.54726886749268
10_iterations,4,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761567592.9337947,1761567657.5598109,64.62601613998413,66.28687858581543
10_iterations,4,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761567594.016652,1761567639.3885186,45.37186646461487,48.115586280822754
10_iterations,4,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761567594.218,1761567643.2753024,49.057302474975586,52.00237011909485
10_iterations,4,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761567594.7633166,1761567643.0716496,48.30833292007446,51.79871726036072
10_iterations,4,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761567595.2223759,1761567643.3509433,48.1285674571991,52.07801103591919
10_iterations,4,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761567596.0004752,1761567639.577537,43.577061891555786,48.30460476875305
10_iterations,4,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761567596.263005,1761567637.8725252,41.60952019691467,46.59959292411804
10_iterations,4,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761567596.7945995,1761567642.5417929,45.747193336486816,51.26886057853699
10_iterations,4,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761567597.3680558,1761567640.9526677,43.584611892700195,49.6797354221344
10_iterations,4,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761567597.6773813,1761567651.955922,54.27854061126709,60.68298959732056
10_iterations,5,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761567815.7719862,1761567878.7765722,63.00458598136902,75.50585985183716
10_iterations,5,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761567805.0203068,1761567872.0242295,67.00392270088196,68.7535171508789
10_iterations,5,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761567806.2802658,1761567855.3718407,49.091574907302856,52.101128339767456
10_iterations,5,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761567806.3281558,1761567852.7935977,46.465441942214966,49.5228853225708
10_iterations,5,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761567806.8356197,1761567855.0925744,48.25695466995239,51.82186198234558
10_iterations,5,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761567807.3646839,1761567856.7486553,49.38397145271301,53.477942943573
10_iterations,5,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761567808.1457827,1761567848.4306269,40.284844160079956,45.15991449356079
10_iterations,5,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761567808.3815722,1761567852.82116,44.43958783149719,49.55044770240784
10_iterations,5,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761567808.883391,1761567849.9521577,41.068766832351685,46.681445360183716
10_iterations,5,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761567809.3775182,1761567848.68411,39.306591749191284,45.413397550582886
10_iterations,5,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761567809.8156183,1761567868.5140529,58.698434591293335,65.24334049224854
10_iterations,6,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761567917.4472756,1761567980.3388298,62.89155411720276,75.5260055065155
10_iterations,6,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761567906.4590292,1761567971.573549,65.11451983451843,66.76072478294373
10_iterations,6,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761567907.5318468,1761567956.8440511,49.312204360961914,52.03122687339783
10_iterations,6,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761567907.8906183,1761567957.066497,49.17587876319885,52.25367283821106
10_iterations,6,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761567908.3240638,1761567958.1643445,49.84028077125549,53.3515202999115
10_iterations,6,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761567908.7792466,1761567957.4493418,48.67009520530701,52.63651752471924
10_iterations,6,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761567909.53576,1761567951.105726,41.569966077804565,46.29290175437927
10_iterations,6,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761567909.8088088,1761567951.935026,42.12621712684631,47.122201681137085
10_iterations,6,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761567910.3186524,1761567950.9888737,40.67022132873535,46.17604947090149
10_iterations,6,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761567910.7505562,1761567955.2164273,44.46587109565735,50.403603076934814
10_iterations,6,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761567911.2330565,1761567964.5334249,53.300368309020996,59.720600605010986
10_iterations,7,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761568127.6437368,1761568190.1097097,62.465972900390625,75.38939642906189
10_iterations,7,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761568116.6366947,1761568183.0600436,66.423348903656,68.33973026275635
10_iterations,7,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761568117.7570777,1761568168.5144835,50.75740575790405,53.79417014122009
10_iterations,7,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761568118.0252354,1761568167.7480156,49.72278022766113,53.02770233154297
10_iterations,7,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761568118.5189414,1761568169.4073575,50.888416051864624,54.68704414367676
10_iterations,7,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761568119.002662,1761568170.9538674,51.95120549201965,56.23355412483215
10_iterations,7,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761568119.780935,1761568163.7760131,43.99507808685303,49.055699825286865
10_iterations,7,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761568119.9969456,1761568163.458332,43.46138644218445,48.73801875114441
10_iterations,7,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761568120.5304775,1761568166.0916073,45.5611298084259,51.371294021606445
10_iterations,7,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761568121.0152059,1761568162.546577,41.531371116638184,47.826263666152954
10_iterations,7,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761568121.4338517,1761568177.2129614,55.779109716415405,62.492648124694824
10_iterations,8,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761568229.10911,1761568286.807764,57.69865393638611,70.73745918273926
10_iterations,8,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761568217.983641,1761568279.7599757,61.77633476257324,63.68967080116272
10_iterations,8,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761568219.0961032,1761568266.6970162,47.60091304779053,50.62671136856079
10_iterations,8,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761568219.3427455,1761568265.6065743,46.26382875442505,49.536269426345825
10_iterations,8,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761568219.8468206,1761568269.089211,49.242390394210815,53.018906116485596
10_iterations,8,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761568220.3446567,1761568271.68414,51.3394832611084,55.61383509635925
10_iterations,8,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761568221.1037867,1761568263.5099545,42.40616774559021,47.43964958190918
10_iterations,8,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761568221.5172274,1761568262.0334964,40.51626896858215,45.963191509246826
10_iterations,8,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761568221.9062164,1761568265.4728825,43.56666612625122,49.4025776386261
10_iterations,8,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761568222.388619,1761568264.1661146,41.77749562263489,48.09580969810486
10_iterations,8,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761568222.7750869,1761568276.873972,54.09888505935669,60.803667068481445
10_iterations,9,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761568435.939619,1761568503.9479406,68.00832152366638,80.4780740737915
10_iterations,9,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761568425.22424,1761568487.388895,62.16465497016907,63.919028520584106
10_iterations,9,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761568426.3218768,1761568474.2755964,47.95371961593628,50.80572986602783
10_iterations,9,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761568426.5540495,1761568476.6336706,50.07962107658386,53.163804054260254
10_iterations,9,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761568427.0865798,1761568472.859048,45.77246809005737,49.38918137550354
10_iterations,9,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761568427.5528197,1761568478.3702993,50.817479610443115,54.9004328250885
10_iterations,9,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761568428.356647,1761568471.7393212,43.38267421722412,48.26945471763611
10_iterations,9,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761568428.6818688,1761568476.7372139,48.05534505844116,53.26734733581543
10_iterations,9,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761568429.117368,1761568470.2201314,41.102763414382935,46.75026488304138
10_iterations,9,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761568429.576591,1761568475.5672927,45.99070167541504,52.09742617607117
10_iterations,9,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761568430.0162978,1761568496.2676451,66.2513473033905,72.7977786064148
10_iterations,10,2,0,g6e_xlarge,3,192.168.0.66,all,apiserver,1761568542.7997081,1761568600.311297,57.51158881187439,70.16678380966187
10_iterations,10,2,0,g6e_xlarge,3,192.168.0.66,0,tensorstore,1761568531.9595015,1761568592.0198026,60.060301065444946,61.87528944015503
10_iterations,10,2,1,g5_12xlarge,1,192.168.0.200,0,tensorstore,1761568533.1046474,1761568582.463631,49.358983516693115,52.31911778450012
10_iterations,10,2,1,g5_12xlarge,1,192.168.0.200,1,tensorstore,1761568533.3079677,1761568577.4806376,44.172669887542725,47.336124420166016
10_iterations,10,2,1,g5_12xlarge,1,192.168.0.200,2,tensorstore,1761568533.8718553,1761568583.7329426,49.86108732223511,53.58842945098877
10_iterations,10,2,1,g5_12xlarge,1,192.168.0.200,3,tensorstore,1761568534.3277018,1761568583.6418388,49.31413698196411,53.49732565879822
10_iterations,10,2,2,g5_12xlarge,2,192.168.0.240,0,tensorstore,1761568535.0848231,1761568574.9201841,39.83536100387573,44.77567100524902
10_iterations,10,2,2,g5_12xlarge,2,192.168.0.240,1,tensorstore,1761568535.309216,1761568574.4721177,39.162901639938354,44.32760453224182
10_iterations,10,2,2,g5_12xlarge,2,192.168.0.240,2,tensorstore,1761568535.8463802,1761568574.2801661,38.433785915374756,44.135653018951416
10_iterations,10,2,2,g5_12xlarge,2,192.168.0.240,3,tensorstore,1761568536.2705064,1761568578.1605096,41.8900032043457,48.01599645614624
10_iterations,10,2,3,g6e_xlarge,4,192.168.0.5,0,tensorstore,1761568536.757039,1761568590.942083,54.185043811798096,60.7975697517395
